Datetime,City,Location,Latitude,Longitude,Direction,Type,Lanes_Blocked,Involved
2020-02-29 11:41 AM,Pasay City,ROXAS BLVD P OCAMPO,14.559551,120.987075,NB,ACCIDENT,1.0,"TRUCK, UV EXPRESS AND CAR "
2020-02-29 12:01 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,TAXI AND CAR 
2020-02-29 12:03 PM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,NB,ACCIDENT,1.0,2 CARS 
2020-02-29 3:00 PM,Mandaluyong,EDSA SHANGRI LA SHAW BLVD,14.582479,121.054486,NB,ACCIDENT,2.0,2 CARS 
2020-02-29 5:11 PM,Quezon City,COMMONWEALTH SANDIGAN,14.686983,121.087042,WB,ACCIDENT,2.0,VAN AND PUJ 
2020-02-29 5:23 PM,Quezon City,MINDANAO AVE SAUYO,14.68552,121.031821,NB,ACCIDENT,2.0,CAR AND TANKER 
2020-03-01 7:33 AM,Pasig City,C5 EAGLE AVE,14.584182,121.077885,NB,ACCIDENT,1.0,AUV AND MC 
2020-03-01 7:47 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,NB,ACCIDENT,1.0,CAR AND TAXI 
2020-03-01 9:23 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07454,SB,ACCIDENT,1.0,2 AUV 
2020-03-01 9:43 AM,Pasig City,MARCOS HIGHWAY AYALA FELIZ,14.618807,121.092719,WB,ACCIDENT,1.0,CAR AND MC 
2020-03-01 10:06 AM,Quezon City,KATIPUNAN NAWASA,14.656126,121.074433,NB,ACCIDENT,1.0,TAXI AND TRUCK 
2020-03-01 10:36 AM,Quezon City,KATIPUNAN AYALA HEIGHTS,14.661852,121.075245,NB,ACCIDENT,1.0,CAR AND DUMP TRUCK 
2020-03-02 4:10 AM,Quezon City,EDSA QC ACADEMY,14.656605,121.025751,NB,MULTIPLE COLLISION,1.0,2 MC'S AND TAXI 
2020-03-02 6:53 AM,Quezon City,EDSA P TUAZON,14.616404,121.052548,SB,ACCIDENT,1.0,MC AND CAR 
2020-03-02 8:08 AM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,2 BUS AND SUV 
2020-03-02 8:12 AM,Quezon City,EDSA BANSALANGIN,14.656235,121.02736,SB,ACCIDENT,1.0,UV EXPRESS AND TRUCK 
2020-03-02 8:29 AM,Quezon City,QUEZON AVE SCT ALBANO,14.641388,121.032974,EB,ACCIDENT,1.0,MC 
2020-03-02 8:55 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,MC AND BICYCLE 
2020-03-02 9:13 AM,Quezon City,EDSA QCA UTS,14.656605,121.025751,NB,ACCIDENT,1.0,2 SUV 
2020-03-02 10:05 AM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,CAR AND TAXI 
2020-03-02 11:41 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,BUS AND AUV 
2020-03-02 12:14 PM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,NB,ACCIDENT,1.0,L300 AND CAR 
2020-03-03 12:26 AM,Pasay City,EDSA CABARERA,14.538093,121.004837,SB,ACCIDENT,1.0,BUS AND SUV 
2020-03-03 1:56 AM,Quezon City,EDSA EAST AVE,14.633102,121.044814,NB,ACCIDENT,1.0,AUV 
2020-03-03 5:30 AM,Quezon City,B SERRANO KATIPUNAN TUNNEL,14.61474,121.070685,NB,MULTIPLE COLLISION,1.0,"TRUCK, VAN, AND CLOSED VAN "
2020-03-03 6:48 AM,Mandaluyong,EDSA SULTAN,14.580472,121.053084,SB,ACCIDENT,1.0,BUS AND AUV 
2020-03-03 7:26 AM,Pasig City,C5 BAGONG ILOG,14.564141,121.069619,SB,ACCIDENT,1.0,SUV AND PICK-UP 
2020-03-03 8:05 AM,Manila,ROXAS BLVD ARISTOCR,14.568298,120.983284,NB,ACCIDENT,1.0,CAR AND MC 
2020-03-03 8:22 AM,Pasay City,EDSA ROXAS FLYOVER,14.537063,120.992484,NB,ACCIDENT,1.0,AUV AND 2 MC 
2020-03-03 8:24 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07454,SB,ACCIDENT,1.0,VAN AND CLOSE VAN 
2020-03-03 8:40 AM,Quezon City,COMMONWEALTH SANDIGAN,14.686983,121.087042,WB,ACCIDENT,1.0,MC AND CAR 
2020-03-03 8:50 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,WB,ACCIDENT,1.0,PUJ AND AUV 
2020-03-03 9:15 AM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,SB,ACCIDENT,1.0,CAR AND SUV 
2020-03-03 9:51 AM,Manila,ROXAS QUIRINO,14.564311,120.985057,SB,ACCIDENT,1.0,CAR AND TAXI 
2020-03-03 11:12 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,EB,ACCIDENT,1.0,AUV AND MC 
2020-03-03 1:32 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,CAR AND SUV 
2020-03-03 1:35 PM,Quezon City,ARANETA PALANZA,14.608209,121.017089,SB,ACCIDENT,1.0,CAR AND TAXI 
2020-03-03 3:16 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,NB,ACCIDENT,1.0,2-CAR'S 
2020-03-03 3:00 PM,Makati City,EDSA GUADALUPE ORENSE,14.561655,121.042832,NB,ACCIDENT,1.0,CAR AND VAN 
2020-03-03 2:41 PM,Quezon City,COMMONWEALTH DON ANTONIO,14.677871,121.083158,WB,ACCIDENT,1.0,AUV AND TRICYCLE 
2020-03-03 2:27 PM,Pasig City,C5 EAGLE STREET,14.584182,121.077885,NB,ACCIDENT,1.0,SUV AND VAN 
2020-03-03 2:08 PM,Mandaluyong,EDSA BONI MRT,14.574014,121.04841,SB,ACCIDENT,1.0,SUV AND AUV 
2020-03-03 3:20 PM,Manila,ROXAS BLVD QUIRINO,14.564278,120.985023,NB,ACCIDENT,1.0,VAN AND MOTORCYCLE 
2020-03-03 4:34 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,SB,ACCIDENT,1.0,2-CAR'S 
2020-03-03 4:12 PM,Makati City,C5 KALAYAAN AVE,14.55622,121.063099,EB,ACCIDENT,1.0,PEDESTRIAN AND MIXER 
2020-03-03 5:11 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,PICK UP AND TAXI 
2020-03-03 6:47 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,2.0,CAR AND AUV 
2020-03-03 7:00 PM,Quezon City,C5 CP GARCIA KATIPUNAN,14.648274,121.074353,NB,ACCIDENT,1.0,CLOSED VAN AND MOTORCYCLE 
2020-03-03 8:15 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,CAR AND SUV 
2020-03-03 8:22 PM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,2.0,CAR AND AUV 
2020-03-03 9:30 PM,Mandaluyong,EDSA SM MEGAMALL,14.585214,121.055886,NB,ACCIDENT,2.0,2 CARS 
2020-03-04 4:31 AM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,ACCIDENT,1.0,MC 
2020-03-04 4:09 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,SB,ACCIDENT,1.0,TRAILER TRUCK AND DELIVERY VAN 
2020-03-04 4:09 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,SB,ACCIDENT,1.0,TRAILER TRUCK AND DELIVERY VAN 
2020-03-04 5:30 AM,Makati City,EDSA GUADALUPE CLOVERLEAF,14.567603,121.045759,SB,ACCIDENT,1.0,TAXI AND PUJ 
2020-03-04 9:10 AM,Quezon City,EDSA BALINTAWAK,14.657414,121.003896,SB,ACCIDENT,1.0,CAR AND MC 
2020-03-04 10:24 AM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,CAR AND VAN 
2020-03-04 10:39 AM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,NB,ACCIDENT,1.0,MC AND VAN 
2020-03-04 10:40 AM,Quezon City,MINDANAO QUIRINO,14.690487,121.027806,SB,ACCIDENT,1.0,CAR AND DUMP TRUCK 
2020-03-04 10:52 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,WB,ACCIDENT,1.0,CAR AND VAN 
2020-03-04 10:56 AM,Quezon City,EDSA ARAY,14.619581,121.051019,SB,ACCIDENT,1.0,2 TAXI 
2020-03-04 12:46 PM,Quezon City,COMMONWEALTH FERIA,14.671844,121.078962,EB,ACCIDENT,1.0,MC 
2020-03-04 3:05 PM,Makati City,EDSA BUENDIA AVE FLYOVER,14.554949,121.034967,SB,ACCIDENT,1.0,SUV AND CAR 
2020-03-04 3:00 PM,Pasig City,C5 JULIA VARGAS AVE,14.582681,121.076837,NB,ACCIDENT,1.0,2-MOTORCYCLE 
2020-03-04 7:02 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,CAR AND SUV 
2020-03-04 8:04 PM,Parañaque,ROXAS BLVD AIRPORT RAOD LYDIAS LECHON,14.527329,120.993651,NB,ACCIDENT,1.0,2-MOTORCYCLE 
2020-03-04 8:28 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,NB,ACCIDENT,1.0,PICK UP AND MOTORCYCLE 
2020-03-04 8:47 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,NB,ACCIDENT,1.0,BUS AND CAR 
2020-03-04 8:55 PM,Quezon City,B SERRANO KATIPUNAN,14.61474,121.070685,EB,ACCIDENT,1.0,TAXI AND CAR 
2020-03-05 11:29 PM,Quezon City,EDSA WHITEPLAINS,14.599652,121.05969,NB,ACCIDENT,1.0,BUS 
2020-03-05 11:33 PM,Pasig City,MARCOS HIGHWAY AYALA FELIZ AYALA MALL,14.618807,121.092719,EB,ACCIDENT,1.0,TRUCK AND PUJ 
2020-03-05 12:07 AM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,NB,ACCIDENT,1.0,2 CARS 
2020-03-05 11:33 PM,Pasig City,MARCOS HIGHWAY AYALA FELIZ AYALA MALL,14.618807,121.092719,EB,ACCIDENT,1.0,TRUCK AND PUJ 
2020-03-05 4:24 AM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,NB,ACCIDENT,1.0,TRUCK AND CAR 
2020-03-05 5:02 AM,Quezon City,KATIPUNAN CPGARCIA,14.648274,121.074353,SB,ACCIDENT,1.0,SUV AND TRUCK 
2020-03-05 5:39 AM,Quezon City,MINDANAO QUIRINO TUNNEL,14.690471,121.027813,SB,ACCIDENT,1.0,TRUCK AND MC 
2020-03-05 5:40 AM,Mandaluyong,EDSA BONI,14.574014,121.04841,SB,ACCIDENT,1.0,2 BUSES 
2020-03-05 5:40 AM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,SB,ACCIDENT,1.0,BUS AND TAXI 
2020-03-05 5:40 AM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,SB,ACCIDENT,1.0,BUS AND TAXI 
2020-03-05 5:40 AM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,SB,ACCIDENT,1.0,BUS AND TAXI 
2020-03-05 6:29 AM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.074415,SB,ACCIDENT,1.0,2 CARS 
2020-03-05 7:30 AM,Pasig City,MARCOS HIGHWAY LIGAYA,14.618807,121.092719,WB,ACCIDENT,1.0,2 MC 
2020-03-05 7:44 AM,Quezon City,COMMONWEALTH FORD,14.666817,121.072724,EB,ACCIDENT,1.0,SUV AND MC 
2020-03-05 7:50 AM,San Juan,ORTIGAS CLUB FILIPINO,14.601846,121.046754,EB,ACCIDENT,1.0,2 MC 
2020-03-05 8:43 AM,Quezon City,KATIPUNAN LAVISTA,14.646346,121.074397,NB,ACCIDENT,1.0,CAR AND MC 
2020-03-05 9:10 AM,Quezon City,NORTH AVE VETERANCE,14.653638,121.039347,WB,ACCIDENT,1.0,SUV AND MC 
2020-03-05 10:08 AM,Quezon City,EDSA AGUINALDO GATE 4,14.601281,121.059358,NB,ACCIDENT,1.0,2 CARS 
2020-03-05 10:38 AM,Pasig City,C5 JULIA VARGAS,14.582681,121.076837,SB,ACCIDENT,1.0,VAN AND MC 
2020-03-05 11:37 AM,Quezon City,MINDANAO AVE PUREGOLD,14.666835,121.034942,NB,ACCIDENT,1.0,CAR AND AUV 
2020-03-05 11:56 AM,Manila,BONIFACIO DRIVE ANDA CIRCLE,14.590873,120.970811,SB,ACCIDENT,1.0,"2 TRUCKS, SUV AND PICKUP "
2020-03-05 1:02 PM,Mandaluyong,EDSA ROBINSONS FORUM,14.571483,121.046882,NB,ACCIDENT,1.0,SUV AND MC 
2020-03-05 1:38 PM,Manila,BONIFACIO DRIVE DPWH,14.587592,120.973032,NB,ACCIDENT,1.0,TRUCK AND CAR 
2020-03-05 2:58 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,1.0,PICK UP AND MOTORCYCLE 
2020-03-05 3:36 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,CAR AND SUV 
2020-03-05 3:39 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,MULTIPLE COLLISION,1.0,CAR AND 2- MOTORCYCLE 
2020-03-05 4:42 PM,Makati City,C5 KALAYAAN AVE,14.55622,121.063099,SB,ACCIDENT,1.0,VAN AND TAXI 
2020-03-05 4:36 PM,Mandaluyong,EDSA MEGAMALL LOADING BAY,14.585174,121.055809,NB,ACCIDENT,1.0,2CAR'S 
2020-03-05 4:59 PM,Quezon City,C5 KATIPUNAN AVE LAVISTA,14.647611,121.074284,NB,ACCIDENT,1.0,AUV AND MOTORCYCLE 
2020-03-05 5:38 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,CAR AND BUS 
2020-03-05 5:42 PM,Quezon City,KATIPUNAN B SERRANO AVE,14.61474,121.070685,EB,ACCIDENT,1.0,VAN AND PUJ 
2020-03-05 6:02 PM,Makati City,C5 KALAYAAN,14.556079,121.062936,NB,ACCIDENT,1.0,CAR AND VAN 
2020-03-05 6:11 PM,Quezon City,WHITEPLAINS TEMPLE DRIVE,14.601728,121.068954,NB,ACCIDENT,2.0,TAXI AND CAR 
2020-03-05 6:28 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,NB,ACCIDENT,2.0,CAR AND MOTORCYCLE 
2020-03-05 6:33 PM,Makati City,C5 MARKET MARKET,14.549718,121.05755,NB,ACCIDENT,2.0,AUV AND DELIVERY VAN 
2020-03-05 7:02 PM,Quezon City,EDSA WHITEPLAINS,14.599652,121.05969,NB,ACCIDENT,2.0,CAR AND SUV 
2020-03-05 7:17 PM,Makati City,EDSA BUENDIA MRT,14.554949,121.034967,NB,ACCIDENT,1.0,CAR AND TAXI 
2020-03-05 7:41 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,1.0,CAR AND AUV 
2020-03-05 11:24 PM,Quezon City,EDSA TIMOG FLYOVER,14.63291,121.044944,NB,ACCIDENT,1.0,MC 
2020-03-06 5:27 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,EB,ACCIDENT,1.0,BUS AND MC 
2020-03-06 6:27 AM,Makati City,EDSA GUADALUPE LOADING BAY,14.565398,121.04509,SB,MULTIPLE COLLISION,2.0,"AUV, SUV AND MC "
2020-03-06 6:33 AM,Pasig City,MARCOS HIGHWAY G FERNANDO,14.620775,121.101874,WB,ACCIDENT,1.0,SUV AND PUJ 
2020-03-06 6:50 AM,Quezon City,QUEZON AVE HI-TOP,14.642921,121.035521,EB,ACCIDENT,1.0,CAR AND CLOSE VAN 
2020-03-06 7:25 AM,Manila,MENDIOLA LEGARDA,14.600444,120.990858,WB,ACCIDENT,1.0,AUV AND MC 
2020-03-06 7:45 AM,Marikina,MARCOS HIGHWAY LRT SANTOLAN,14.622242,121.086405,EB,ACCIDENT,1.0,2 MC 
2020-03-06 8:33 AM,Quezon City,C5 LIBIS FLYOVER,14.615416,121.074246,NB,ACCIDENT,1.0,2 MC 
2020-03-06 8:39 AM,Quezon City,B SERRANO KATIPUNAN,14.61474,121.070685,EB,ACCIDENT,1.0,PUJ AND MC 
2020-03-06 8:50 AM,Makati City,EDSA MAGALLANES,14.540271,121.016837,NB,ACCIDENT,1.0,2 CARS 
2020-03-06 9:21 AM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,BUS AND CAR 
2020-03-06 9:35 AM,Quezon City,QUEZON AVE STO DOMINGO,14.626588,121.011348,WB,ACCIDENT,1.0,TAXI AND 2 MC 
2020-03-06 11:19 AM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,SB,ACCIDENT,1.0,ELF TRUCK AND MC 
2020-03-06 11:20 AM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,WB,ACCIDENT,1.0,CAR AND AUV 
2020-03-06 2:15 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,ACCIDENT,1.0,2 CARS 
2020-03-06 2:14 PM,Quezon City,C5 KATIPUNAN AVE MAGSAYSAY AVE,14.657564,121.074422,SB,ACCIDENT,1.0,CAR AND AUV 
2020-03-06 4:03 PM,Pasay City,EDSA TRAMO FLYOVER VICTORY,14.538386,121.008456,SB,ACCIDENT,1.0,2 MOTORCYCLES 
2020-03-06 5:10 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,2 CARS 
2020-03-06 7:32 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,SB,ACCIDENT,1.0,CAR AND AUV 
2020-03-06 8:04 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,2.0,PICK-UP AND MOTORCYCLE 
2020-03-06 8:00 PM,Mandaluyong,EDSA POLYMEDIC,14.576904,121.050468,SB,ACCIDENT,1.0,2 CARS 
2020-03-06 8:04 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,2.0,SUV AND MOTORCYCLE 
2020-03-06 8:47 PM,Quezon City,C5 KATIPUNAN UP TOWN CENTER,14.651395,121.074415,NB,ACCIDENT,2.0,CAR AND PICK-UP 
2020-03-06 10:30 PM,Parañaque,ROXAS BLVD COASTAL,14.515919,120.993034,NB,ACCIDENT,1.0,TRUCK AND CAR 
2020-03-06 11:40 PM,Quezon City,COMMONWEALTH PHILCOA,14.653542,121.052687,EB,ACCIDENT,1.0,CAR AND DUMP TRUCK 
2020-03-07 1:27 AM,Parañaque,ROXAS BLVD BACLARAN,14.528998,120.993456,SB,ACCIDENT,1.0,DUMP TRUCK AND CAR 
2020-03-07 1:16 AM,Quezon City,EDSA MUÑOZ PANORAMA,14.657356,121.022398,NB,ACCIDENT,1.0,BUS AND CLOSED VAN 
2020-03-07 8:16 AM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,EB,ACCIDENT,1.0,"TAXI, MC AND CAR "
2020-03-07 9:26 AM,Taguig,C5 HERITAGE,14.518449,121.051109,SB,ACCIDENT,1.0,MC AND PEDESTRIAN 
2020-03-07 10:18 AM,Manila,OSMEÑA HEROES HOTEL,14.569259,121.001287,NB,ACCIDENT,1.0,L-300 AND INNOVA 
2020-03-07 10:35 AM,Quezon City,EDSA FARMERS,14.619717,121.050978,NB,ACCIDENT,1.0,2 BUSES 
2020-03-07 10:59 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,EB,ACCIDENT,1.0,VAN AND SUV 
2020-03-07 11:06 AM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,1.0,CAR AND SUV 
2020-03-07 11:51 AM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,CAR AND SUV 
2020-03-07 12:07 PM,Makati City,KATIPUNAN MATANDANG BALARA,14.559503,121.065437,SB,ACCIDENT,1.0,2 CARS 
2020-03-07 3:15 PM,Quezon City,C5 CP GARCIA KATIPUNAN,14.648274,121.074353,NB,ACCIDENT,1.0,2 VAN 
2020-03-07 3:33 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,SB,ACCIDENT,1.0,TAXI AND MOTORCYCLE 
2020-03-07 3:43 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,BUS AND MOTORCYCLE 
2020-03-07 4:19 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,1.0,2 CARS 
2020-03-07 4:34 PM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,WB,ACCIDENT,2.0,SUV AND BUS 
2020-03-07 5:07 PM,Quezon City,C5 KATIPUNAN AVE ATENEO 25,14.636983,121.074479,NB,ACCIDENT,1.0,2 MOTORCYCLES 
2020-03-07 6:26 PM,Mandaluyong,EDSA SHAW,14.581153,121.053565,NB,ACCIDENT,1.0,BUS AND MOTORCYCLE 
2020-03-07 8:15 PM,Quezon City,MINDANAO AVE QUIRINO,14.690471,121.027813,NB,ACCIDENT,1.0,CAR AND BICYCLE 
2020-03-08 6:54 AM,Quezon City,QUEZON AVE CAPITOL,14.634745,121.022257,EB,ACCIDENT,1.0,MC AND CAR 
2020-03-08 10:22 AM,Makati City,C5 MCKINLEY,14.54081,121.055331,NB,ACCIDENT,1.0,DUMP TRUCK AND CAR 
2020-03-08 4:56 PM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,NB,ACCIDENT,1.0,MOTORCYCLE 
2020-03-08 8:38 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,NB,MULTIPLE COLLISION,1.0,"CAR,TRUCK AND MOTORCYCLE "
2020-03-08 8:52 PM,Quezon City,EAST AVE ELLIPTICAL ROAD,14.648743,121.048705,EB,ACCIDENT,1.0,SUV AND AUV 
2020-03-08 9:11 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,MOTORCYCLE 
2020-03-08 11:37 PM,Makati City,EDSA MAGALLANES FLYOVER,14.540271,121.016837,SB,ACCIDENT,1.0,VAN 
2020-03-10 5:50 AM,Quezon City,COMMONWEALTH EVER,14.678076,121.083229,EB,ACCIDENT,1.0,CLOSED VAN 
2020-03-10 6:19 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,NB,ACCIDENT,1.0,ELF TRUCK AND TAXI 
2020-03-10 6:37 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,SB,ACCIDENT,1.0,CAR AND MC 
2020-03-10 6:42 AM,Quezon City,KATIPUNAN B SERRANO,14.61474,121.070685,NB,ACCIDENT,1.0,PICKUP AND PEDESTRIAN 
2020-03-10 6:49 AM,Quezon City,QUEZON AVE CAPITOL UTS,14.634745,121.022257,WB,ACCIDENT,1.0,SUV AND PUJ 
2020-03-10 6:59 AM,Quezon City,KATIPUNAN CP GARCIA,14.648274,121.074353,SB,ACCIDENT,1.0,CAR AND AUV 
2020-03-10 7:29 AM,Quezon City,QUEZON AVE SCT ALBANO,14.641388,121.032974,WB,ACCIDENT,1.0,TAXI AND L300 
2020-03-10 9:08 AM,San Juan,ORTIGAS CLUB FILIPINO,14.601846,121.046754,NB,ACCIDENT,1.0,CAR AND MC 
2020-03-10 9:13 AM,Quezon City,ORTIGAS POEA,14.593599,121.057928,SB,ACCIDENT,1.0,CAR AND AMBULANCE 
2020-03-10 9:14 AM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,1.0,2 MC 
2020-03-10 9:44 AM,Makati City,C5 MCKINLEY,14.54081,121.055331,NB,ACCIDENT,1.0,AUV AND MC 
2020-03-10 10:10 AM,San Juan,ORTIGAS ROOSEVELT,14.603466,121.04463,EB,ACCIDENT,1.0,VAN AND BUS 
2020-03-10 11:57 AM,Manila,RECTO SOLER,14.606006,120.971201,NB,ACCIDENT,1.0,CAR AND MC 
2020-03-10 2:37 PM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,NB,ACCIDENT,1.0,2 AUV 
2020-03-10 5:11 PM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,EB,ACCIDENT,1.0,2 SUV 
2020-03-10 6:06 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,TAXI AND PICK-UP 
2020-03-10 7:27 PM,Quezon City,COMMONWEALTH SANDIGAN,14.686983,121.087042,EB,ACCIDENT,1.0,TAXI AND CLOSED VAN 
2020-03-10 7:30 PM,Quezon City,C5 LUZON FLYOVER,14.66533,121.070469,NB,ACCIDENT,1.0,CAR AND TRICYCLE 
2020-03-10 7:30 PM,Parañaque,ROXAS BLVD AIRPORT RD,14.517318,120.993287,SB,ACCIDENT,1.0,MOTORCYCLE 
2020-03-10 7:50 PM,Quezon City,COMMONWEALTH LOYOLA,14.66533,121.070469,EB,ACCIDENT,1.0,CAR AND VAN 
2020-03-10 8:33 PM,Quezon City,COMMONWEALTH DON ANTONIO,14.677871,121.083158,WB,ACCIDENT,1.0,2 CAR 
2020-03-11 6:48 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,NB,ACCIDENT,1.0,CLOSE VAN 
2020-03-11 8:28 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,EB,ACCIDENT,1.0,VAN AND AUV 
2020-03-11 10:34 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,1.0,CAR AND MC 
2020-03-11 3:27 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,2.0,BUS AND AUV 
2020-03-11 5:14 PM,Pasay City,EDSA HERITAGE,14.537348,120.993593,NB,ACCIDENT,2.0,TRUCK 
2020-03-11 5:14 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,TAXI AND CAR 
2020-03-11 5:33 PM,Makati City,C5 PALAR,14.533113,121.05772,SB,ACCIDENT,1.0,TAXI AND MOTORCYCLE 
2020-03-11 7:25 PM,Quezon City,COMMONWEALTH DON ANTONIO,14.677871,121.083158,WB,ACCIDENT,1.0,TAXI AND AUV 
2020-03-11 7:35 PM,Quezon City,C5 GREEN MEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,VAN AND CAR 
2020-03-11 8:37 PM,Quezon City,EDSA NEW YORK,14.625695,121.048294,SB,ACCIDENT,1.0,SUV AND BUS 
2020-03-11 9:11 PM,Pasig City,C5 J VARGAS,14.582681,121.076837,NB,ACCIDENT,1.0,2 MOTORCYCLE 
2020-03-12 6:38 AM,Makati City,OSMEÑA P OCAMPO,14.566467,121.002776,SB,ACCIDENT,1.0,CAR AND MC 
2020-03-12 6:43 AM,Quezon City,CONGRESSIONAL VISAYAS,14.672013,121.043424,EB,ACCIDENT,1.0,ELF TRUCK AND MC 
2020-03-12 7:23 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,CAR AND TRUCK 
2020-03-12 7:57 AM,Pasig City,C5 CCF,14.58913,121.079871,SB,ACCIDENT,1.0,VAN AND MC 
2020-03-12 8:38 AM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,SB,ACCIDENT,1.0,MC 
2020-03-12 9:08 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,SB,ACCIDENT,1.0,SUV AND VAN 
2020-03-12 9:11 AM,Manila,LACSON G TUAZON,14.603987,120.997931,SB,ACCIDENT,1.0,MC AND LIGHT TRUCK 
